type,release_year,rating,cluster,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,duration_numeric,year,month,day
0,2016.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,92.0,2018,9,15
1,2012.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2019,8,2
0,2008.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,131.0,2019,3,5
0,2015.0,3,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,119.0,2020,10,20
0,2017.0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98.0,2019,6,1
0,2009.0,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,85.0,2019,11,20
0,2012.0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,84.0,2012,11,14
1,2015.0,6,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2019,1,4
0,2006.0,2,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,145.0,2020,8,31
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125.0,2018,8,1
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,108.0,2018,8,16
1,2015.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,9,7
0,2017.0,13,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,108.0,2019,11,1
0,2015.0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,74.0,2016,4,22
0,2010.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,82.0,2019,2,1
0,2018.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,75.0,2019,1,7
0,2016.0,4,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,77.0,2017,6,15
0,2012.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156.0,2017,4,1
0,2017.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,116.0,2020,1,1
0,2014.0,7,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,126.0,2018,11,1
0,2010.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,129.0,2018,3,15
0,2017.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,132.0,2019,12,31
0,2017.0,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,118.0,2018,5,15
0,2010.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,87.0,2017,3,1
0,2018.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,95.0,2020,3,1
0,2016.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,86.0,2019,1,5
0,2017.0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,106.0,2018,10,1
0,2005.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,115.0,2020,1,1
0,2017.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,106.0,2019,10,1
0,2017.0,4,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,94.0,2019,11,23
0,2013.0,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,121.0,2017,5,1
0,2017.0,3,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,113.0,2020,1,1
1,2016.0,7,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,2.0,2017,12,15
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,129.0,2018,4,19
0,2016.0,7,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,99.0,2017,11,13
0,2015.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,116.0,2017,2,1
1,2016.0,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2017,12,1
1,2017.0,7,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,2017,7,1
1,2017.0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2.0,2017,8,4
0,2012.0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88.0,2018,8,1
1,2017.0,6,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1.0,2016,10,1
1,2017.0,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2017,4,4
0,2018.0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63.0,2019,5,10
0,2018.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,62.0,2019,5,10
0,2018.0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62.0,2019,5,10
0,2019.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,112.0,2019,8,15
0,2017.0,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,113.0,2018,7,1
0,2005.0,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,82.0,2016,3,16
0,2018.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,98.0,2019,3,15
0,2017.0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,87.0,2019,12,31
1,2017.0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2016,12,1
0,2017.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,111.0,2018,9,24
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63.0,2017,6,1
0,2012.0,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,105.0,2018,1,1
0,2017.0,4,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,146.0,2020,1,1
0,2009.0,3,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,96.0,2020,1,1
0,2017.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,80.0,2017,10,7
0,2014.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,99.0,2019,6,6
1,2018.0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,9,30
0,2012.0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,87.0,2019,11,4
0,2015.0,4,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,88.0,2019,3,1
0,2004.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,99.0,2019,1,1
0,2018.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,104.0,2019,3,5
0,2006.0,3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,104.0,2018,6,15
1,2017.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1.0,2017,11,15
0,2017.0,6,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,118.0,2019,1,15
0,2017.0,7,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,127.0,2019,12,31
0,2009.0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,109.0,2018,4,16
1,2016.0,7,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0,2017,10,1
0,2017.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,130.0,2020,1,1
0,2016.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,110.0,2017,7,21
1,2018.0,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1.0,2018,10,1
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,88.0,2019,11,14
0,2010.0,2,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,106.0,2019,8,1
0,2017.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,91.0,2018,4,1
0,2018.0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103.0,2018,9,18
1,2012.0,7,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2017,5,15
0,2017.0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,89.0,2019,11,1
0,2006.0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,108.0,2020,1,1
1,2017.0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1.0,2017,9,17
0,2017.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,124.0,2019,9,17
0,2013.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,96.0,2017,10,16
0,2012.0,3,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,172.0,2017,8,1
0,2014.0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,124.0,2017,2,12
0,2008.0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85.0,2020,1,1
1,2015.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,8.0,2019,3,9
1,2016.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7.0,2018,6,18
1,2017.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,8.0,2019,2,2
1,2016.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,4,20
1,2016.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,4,13
1,2016.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,4,20
0,2005.0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,137.0,2020,1,1
0,2007.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,91.0,2019,11,1
0,2017.0,7,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,120.0,2017,11,1
1,2017.0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2019,9,15
1,2017.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2020,9,15
0,2016.0,6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,118.0,2017,3,30
0,2015.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,110.0,2018,7,14
0,2008.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,114.0,2018,5,25
0,2016.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,112.0,2019,9,18
1,2016.0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2016,12,28
1,2018.0,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,7,1
0,2017.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,92.0,2017,5,15
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137.0,2018,3,1
0,2016.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,84.0,2018,10,4
1,2018.0,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,31
0,2016.0,4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,52.0,2017,9,1
0,2013.0,3,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,96.0,2018,8,2
0,2014.0,4,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,112.0,2018,8,28
0,2017.0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,90.0,2018,3,21
0,2014.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,106.0,2019,10,25
0,2008.0,6,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,116.0,2019,3,2
0,2014.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,97.0,2019,6,13
1,2018.0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,6,22
0,2017.0,6,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,127.0,2021,1,1
0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,96.0,2017,8,17
0,2016.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45.0,2017,8,1
0,2009.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,101.0,2017,3,16
0,2018.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,88.0,2018,7,1
1,2017.0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1.0,2019,10,2
0,2016.0,4,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,75.0,2016,3,31
0,2004.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,112.0,2019,10,1
0,2016.0,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,110.0,2019,4,29
1,2017.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1.0,2019,1,31
0,2017.0,2,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,120.0,2019,3,1
0,2017.0,3,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,2017,10,3
0,2013.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,82.0,2018,6,14
0,2015.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118.0,2018,2,15
0,2015.0,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,153.0,2019,4,17
0,2017.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,117.0,2018,4,1
1,2017.0,7,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,10.0,2018,3,31
0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,93.0,2019,1,1
0,2019.0,4,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,82.0,2019,9,20
0,2015.0,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,115.0,2016,12,20
0,2017.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,151.0,2018,7,1
0,2015.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,103.0,2018,4,1
0,2013.0,3,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,117.0,2018,1,16
1,2013.0,7,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0,2017,12,20
0,2017.0,7,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,100.0,2018,7,2
0,2016.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,70.0,2017,4,1
1,2016.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,2018,3,31
1,2012.0,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.0,2019,2,1
0,2015.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,103.0,2017,3,2
0,2017.0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,108.0,2019,9,1
0,2015.0,7,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,100.0,2018,4,1
0,2016.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,91.0,2017,12,15
0,2016.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,93.0,2019,10,15
0,2015.0,3,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,113.0,2018,7,26
0,2017.0,4,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,116.0,2019,8,1
1,2015.0,4,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2018,3,1
0,2016.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,121.0,2017,10,15
0,2017.0,13,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,112.0,2017,6,10
1,2017.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1.0,2018,3,23
1,2017.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2.0,2018,3,31
0,2017.0,4,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,76.0,2018,1,11
0,2018.0,7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,81.0,2019,4,17
0,2015.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,110.0,2018,11,21
0,2018.0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,90.0,2019,3,1
0,2006.0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97.0,2019,12,31
0,2018.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86.0,2019,2,15
0,2016.0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,94.0,2020,3,15
0,2016.0,6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,83.0,2019,3,2
0,2012.0,14,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,43.0,2016,2,18
0,2011.0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,92.0,2019,11,4
0,2010.0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,93.0,2020,8,1
0,2017.0,3,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,88.0,2019,5,5
0,2017.0,4,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,53.0,2018,3,1
1,2017.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,2018,7,20
1,2016.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2017,7,1
0,2017.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,156.0,2020,1,3
0,2016.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,79.0,2017,5,1
0,2018.0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96.0,2018,9,1
0,2014.0,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,99.0,2016,4,25
0,2018.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,140.0,2020,5,1
0,2017.0,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,2017,8,8
0,2018.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,88.0,2020,2,6
0,2017.0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76.0,2018,5,8
0,2017.0,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,99.0,2019,8,5
0,2016.0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,97.0,2017,5,25
0,2019.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,87.0,2019,9,13
0,2016.0,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,108.0,2017,6,1
0,2017.0,4,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,94.0,2020,7,16
1,2017.0,7,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2018,10,15
0,2004.0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,123.0,2018,1,1
1,2013.0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,2018,1,1
0,2007.0,6,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,128.0,2019,12,31
0,2018.0,6,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,132.0,2019,2,6
0,2017.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,93.0,2017,7,28
0,2017.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,113.0,2017,12,1
0,2015.0,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,96.0,2016,12,3
0,2017.0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,133.0,2019,12,31
0,2017.0,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,176.0,2018,4,1
1,2007.0,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2008,2,4
0,2010.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,115.0,2020,1,1
1,2016.0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1.0,2017,8,4
0,2017.0,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,90.0,2018,8,16
0,2017.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,111.0,2017,12,15
0,2017.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,87.0,2018,2,19
0,2009.0,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,112.0,2019,11,4
1,2017.0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2019,10,2
0,2017.0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,200.0,2019,11,1
0,2016.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,93.0,2016,12,31
0,2019.0,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,90.0,2019,6,5
0,2014.0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,107.0,2019,2,25
0,2019.0,3,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,89.0,2019,9,28
0,2015.0,6,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,83.0,2018,1,5
0,2015.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,96.0,2020,3,1
0,2010.0,3,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,99.0,2019,11,2
0,2015.0,4,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,95.0,2020,6,12
0,2016.0,4,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,88.0,2020,6,12
0,2017.0,6,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,94.0,2020,6,12
0,2016.0,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,93.0,2019,2,8
0,2016.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,93.0,2017,4,1
0,2016.0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,92.0,2017,5,1
0,2017.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,127.0,2020,1,1
0,2005.0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,105.0,2020,11,1
1,2013.0,6,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2019,3,1
0,2017.0,6,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,94.0,2018,8,1
0,2008.0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,104.0,2019,3,7
0,2017.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,94.0,2018,1,15
0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,82.0,2019,5,1
0,2018.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,86.0,2019,6,5
0,2017.0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,103.0,2020,1,1
