Unnamed: 0,type,release_year,rating,title,cluster,duration_numeric,year,month,day,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9
1201.0,1.0,1.0,0.38461538461538464,Abla Fahita: Drama Queen,0.0,0.0,2021.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1202.0,0.0,1.0,0.38461538461538464,C/O Kaadhal,1.0,0.5158730158730158,2021.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1203.0,0.0,0.7058823529411882,0.0,The BFG,1.0,0.4642857142857143,2021.0,3.0,15.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1204.0,0.0,0.9411764705882462,0.38461538461538464,The Last Blockbuster,1.0,0.3412698412698413,2021.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1205.0,1.0,1.0,0.23076923076923078,The Lost Pirate Kingdom,0.0,0.0,2021.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1206.0,1.0,1.0,0.23076923076923078,Zero Chill,0.0,0.0,2021.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1207.0,0.0,0.9411764705882462,0.38461538461538464,Audrey,1.0,0.3968253968253968,2021.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1208.0,0.0,0.6470588235294201,0.23076923076923078,Çarsi Pazar,1.0,0.38095238095238093,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1209.0,0.0,0.9411764705882462,0.23076923076923078,Just In Time,1.0,0.3611111111111111,2021.0,3.0,12.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1210.0,1.0,1.0,0.23076923076923078,Love Alarm,0.0,0.003968253968253968,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1211.0,0.0,0.6470588235294201,0.38461538461538464,Mucize,1.0,0.5357142857142857,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1212.0,0.0,1.0,0.23076923076923078,Paper Lives,1.0,0.38095238095238093,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1213.0,1.0,1.0,0.23076923076923078,Paradise PD,0.0,0.007936507936507936,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1214.0,0.0,0.9411764705882462,0.23076923076923078,Quiet,1.0,0.40476190476190477,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1215.0,0.0,0.3529411764705941,0.23076923076923078,Romantik Komedi,1.0,0.43253968253968256,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1216.0,0.0,0.529411764705884,0.23076923076923078,Romantik Komedi 2: Bekarlığa Veda,1.0,0.4126984126984127,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1217.0,1.0,1.0,0.23076923076923078,The One,0.0,0.0,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1218.0,0.0,1.0,0.0,YES DAY,1.0,0.35317460317460314,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1219.0,0.0,0.7058823529411882,0.4615384615384616,You're Everything To Me,1.0,0.42063492063492064,2021.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1220.0,0.0,1.0,0.23076923076923078,Coven of Sisters,1.0,0.3611111111111111,2021.0,3.0,11.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1221.0,0.0,0.9411764705882462,0.38461538461538464,Generasi 90an: Melankolia,1.0,0.36904761904761907,2021.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1222.0,0.0,0.9411764705882462,0.23076923076923078,The Block Island Sound,1.0,0.3888888888888889,2021.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1223.0,1.0,1.0,0.23076923076923078,Dealer,0.0,0.0,2021.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1224.0,1.0,1.0,0.23076923076923078,Last Chance U: Basketball,0.0,0.0,2021.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1225.0,1.0,1.0,0.23076923076923078,Marriage or Mortgage,0.0,0.0,2021.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1226.0,1.0,1.0,0.38461538461538464,The Houseboat,0.0,0.0,2021.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1227.0,1.0,1.0,0.23076923076923078,Bombay Begums,0.0,0.0,2021.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1228.0,0.0,1.0,0.07692307692307693,Bombay Rose,1.0,0.38095238095238093,2021.0,3.0,8.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1229.0,1.0,0.6470588235294201,0.38461538461538464,My Way,0.0,0.0,2021.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1230.0,0.0,1.0,0.38461538461538464,Aelay,1.0,0.5952380952380952,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1231.0,1.0,1.0,0.31485954318718823,City of Ghosts,0.0,0.0,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1232.0,0.0,1.0,0.23076923076923078,Dogwashers,1.0,0.4246031746031746,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1233.0,0.0,0.9411764705882462,0.38461538461538464,Fate of Alakada,1.0,0.4444444444444444,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1234.0,1.0,1.0,0.23076923076923078,Nevenka: Breaking the Silence,0.0,0.0,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1235.0,1.0,1.0,0.31485954318718823,Pokémon Journeys: The Series,0.0,0.011904761904761904,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1236.0,0.0,1.0,0.23076923076923078,Sentinelle,1.0,0.31746031746031744,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1237.0,0.0,0.9411764705882462,0.38461538461538464,Mariposa,1.0,0.45634920634920634,2021.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1238.0,1.0,1.0,0.38461538461538464,Pacific Rim: The Black,0.0,0.0,2021.0,3.0,4.0,0.0,0.0,0.06313993174061433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1239.0,0.0,0.529411764705884,0.15384615384615385,Parker,1.0,0.46825396825396826,2021.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1240.0,0.0,0.529411764705884,0.07692307692307693,Safe Haven,1.0,0.45634920634920634,2021.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1241.0,0.0,1.0,0.07692307692307693,Moxie,1.0,0.44047619047619047,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1242.0,1.0,1.0,0.38461538461538464,Murder Among the Mormons,0.0,0.0,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1243.0,0.0,0.5882352941176521,0.07692307692307693,Black or White,1.0,0.47619047619047616,2021.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1244.0,0.0,0.9411764705882462,0.38461538461538464,Indoo Ki Jawani,1.0,0.4523809523809524,2021.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1245.0,1.0,1.0,0.5384615384615385,Word Party,0.0,0.015873015873015872,2021.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1246.0,1.0,0.8823529411764781,0.23076923076923078,A Perfect Day For Arsenide,0.0,0.0,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1247.0,0.0,0.29411764705882604,0.4615384615384616,Banyuki,1.0,0.7182539682539683,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1248.0,0.0,1.0,0.15384615384615385,Biggie: I Got a Story to Tell,1.0,0.3849206349206349,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1249.0,0.0,1.0,0.23076923076923078,Blanche Gardin: The All-Nighter,1.0,0.376984126984127,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1250.0,0.0,1.0,0.23076923076923078,Connected,0.0,0.16269841269841268,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1251.0,0.0,0.764705882352942,0.07692307692307693,Dances with Wolves,1.0,0.7142857142857143,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1252.0,0.0,0.8235294117647101,0.38461538461538464,How to Be Really Bad,1.0,0.39285714285714285,2021.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1253.0,0.0,0.8823529411764781,0.5384615384615385,LEGO Marvel Spider-Man: Vexed by Venom,0.0,0.08333333333333333,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1254.0,0.0,0.764705882352942,0.15384615384615385,Rain Man,1.0,0.5277777777777778,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1255.0,0.0,0.41176470588236214,0.38461538461538464,Seven Souls in the Skull Castle 2011,1.0,0.6984126984126984,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1256.0,0.0,0.1176470588235361,0.15384615384615385,Tenacious D in The Pick of Destiny,1.0,0.36904761904761907,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1257.0,1.0,0.41176470588236214,0.38461538461538464,TIGER & BUNNY,0.0,0.0,2021.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1258.0,0.0,1.0,0.31485954318718823,Bigfoot Family,1.0,0.34523809523809523,2021.0,2.0,26.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1259.0,0.0,0.7058823529411882,0.15384615384615385,Captain Fantastic,1.0,0.46825396825396826,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1260.0,0.0,1.0,0.23076923076923078,Crazy About Her,1.0,0.42063492063492064,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1261.0,0.0,0.1176470588235361,0.23076923076923078,Fuga,1.0,0.44047619047619047,2021.0,2.0,26.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1262.0,0.0,1.0,0.23076923076923078,Ginny & Georgia - The Afterparty,0.0,0.13492063492063494,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1263.0,0.0,0.6470588235294201,0.15384615384615385,No Escape,1.0,0.40476190476190477,2021.0,2.0,26.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1264.0,0.0,0.41176470588236214,0.15384615384615385,Our Idiot Brother,1.0,0.35317460317460314,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1265.0,0.0,1.0,0.23076923076923078,The Girl on the Train,1.0,0.4722222222222222,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1266.0,0.0,0.235294117647058,0.23076923076923078,Tony Manero,1.0,0.38095238095238093,2021.0,2.0,26.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1267.0,0.0,0.5882352941176521,0.23076923076923078,Who Am I,1.0,0.4007936507936508,2021.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1268.0,1.0,0.8823529411764781,0.23076923076923078,El final del paraíso,0.0,0.0,2021.0,2.0,25.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1269.0,0.0,1.0,0.4615384615384616,Geez & Ann,1.0,0.41666666666666663,2021.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1270.0,1.0,0.8235294117647101,0.23076923076923078,Sin senos sí hay paraíso,0.0,0.007936507936507936,2021.0,2.0,25.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1271.0,1.0,0.8235294117647101,0.23076923076923078,The Last Bastion,0.0,0.0,2021.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1272.0,1.0,1.0,0.23076923076923078,Age of Samurai: Battle for Japan,0.0,0.0,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1273.0,0.0,0.9411764705882462,0.38461538461538464,"Blue, Painful, Fragile",1.0,0.46825396825396826,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1274.0,1.0,1.0,0.4615384615384616,Canine Intervention,0.0,0.0,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1275.0,1.0,1.0,0.38461538461538464,Ginny & Georgia,0.0,0.0,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1276.0,0.0,0.8823529411764781,0.23076923076923078,M8 - When Death Rescues Life,1.0,0.32936507936507936,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1277.0,1.0,1.0,0.38461538461538464,Two Sentence Horror Stories,0.0,0.003968253968253968,2021.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1278.0,0.0,1.0,0.23076923076923078,Brian Regan: On the Rocks,1.0,0.22619047619047616,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1279.0,0.0,0.9411764705882462,0.38461538461538464,Made You Look: A True Story About Fake Art,1.0,0.35317460317460314,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1280.0,0.0,1.0,0.38461538461538464,Pelé,1.0,0.42857142857142855,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1281.0,0.0,1.0,0.38461538461538464,Red,1.0,0.5634920634920635,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1282.0,1.0,0.9411764705882462,0.23076923076923078,Zindagi in Short,0.0,0.0,2021.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1283.0,0.0,0.529411764705884,0.15384615384615385,The Conjuring,1.0,0.44047619047619047,2021.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1284.0,0.0,0.7058823529411882,0.15384615384615385,The Conjuring 2,1.0,0.5277777777777778,2021.0,2.0,21.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1285.0,1.0,1.0,0.38461538461538464,Vincenzo,0.0,0.0,2021.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1286.0,0.0,0.9411764705882462,0.23076923076923078,Classmates Minus,1.0,0.48412698412698413,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1287.0,0.0,1.0,0.38461538461538464,Fate: The Winx Saga - The Afterparty,0.0,0.1388888888888889,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1288.0,0.0,0.8235294117647101,0.07692307692307693,Operation Finale,1.0,0.48412698412698413,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1289.0,0.0,0.9411764705882462,0.23076923076923078,Wave of Cinema: Surat dari Timur,1.0,0.22619047619047616,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1290.0,0.0,1.0,0.15384615384615385,I Care a Lot,1.0,0.4642857142857143,2021.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1291.0,0.0,0.9411764705882462,0.38461538461538464,Love,1.0,0.35714285714285715,2021.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1292.0,0.0,0.764705882352942,0.4615384615384616,Perú: Tesoro escondido,1.0,0.2976190476190476,2021.0,2.0,19.0,0.0,0.0,0.06313993174061433,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1293.0,1.0,1.0,0.23076923076923078,Pitta Kathalu,0.0,0.0,2021.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1294.0,1.0,1.0,0.23076923076923078,Tribes of Europa,0.0,0.0,2021.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1295.0,0.0,0.8823529411764781,0.23076923076923078,Eeb Allay Ooo!,1.0,0.38095238095238093,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1296.0,1.0,1.0,0.38461538461538464,"Hello, Me!",0.0,0.0,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1297.0,0.0,0.8235294117647101,0.38461538461538464,No Escape Room,1.0,0.3333333333333333,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1298.0,1.0,1.0,0.38461538461538464,Sisyphus,0.0,0.0,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1299.0,1.0,1.0,0.23076923076923078,Thus Spoke Kishibe Rohan,0.0,0.0,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
