cluster,PC1,PC2
1.0,-39.081668466867185,-141.1229954818849
1.0,-38.92239851512813,-141.13466658331168
1.0,-38.928147308035776,-141.11760362157347
1.0,-38.899974988553105,-141.11467445986244
1.0,-38.976943454167206,-141.120921144662
1.0,-38.83954177447838,-141.13222027826126
1.0,-38.90213071276512,-141.13699338022178
1.0,-39.03963248450026,-141.14067073929473
0.0,-39.27150071229865,-141.11851990989112
0.0,-39.26895087567407,-141.11839244692734
1.0,-38.992454367988344,-141.14598289866845
1.0,-38.854425549573456,-141.1257856673987
1.0,-38.98006227158872,-141.13130743822833
1.0,-38.957107700344345,-141.13095610444793
1.0,-39.03073056369085,-141.12109190934106
1.0,-39.14910428934087,-141.12363785940218
1.0,-38.92548968932435,-141.12230648243988
1.0,-39.03271717980415,-141.12907515200334
1.0,-38.95314082020368,-141.13089225647607
1.0,-38.81755121203017,-141.14742955588565
1.0,-38.885427014100735,-141.12969345138418
1.0,-38.91900971864598,-141.12260131547424
1.0,-38.93567690981913,-141.11524909160943
0.0,-39.44641258051681,-141.12732335339686
1.0,-38.817108907745386,-141.13235957027246
1.0,-39.0819230973713,-141.11041240050483
1.0,-38.91347201879698,-141.1302537767572
0.0,-39.44834182569908,-141.12149005989306
1.0,-38.92362479989278,-141.11936801410013
1.0,-38.888163089306154,-141.14191925808439
1.0,-38.817108907745386,-141.13235957027246
1.0,-38.907854442814205,-141.14572964262703
1.0,-38.96587542880227,-141.1405286215031
1.0,-38.88236888279015,-141.12281419932165
1.0,-38.94160408177893,-141.1168100182032
1.0,-39.44881541325152,-112.20865948514614
1.0,-39.4269788382534,-113.17913823377091
1.0,-39.335757321193455,-114.17783187527962
1.0,-39.35009205065468,-114.17897463323791
0.0,-39.758305416694995,-114.18649823050501
0.0,-39.85693323922895,-114.18789276810158
0.0,-39.85063428360002,-114.18656979871696
0.0,-39.84884127204032,-114.18763045188095
1.0,-39.422381532354045,-114.17582453216284
1.0,-39.38452092258149,-114.17709501981435
1.0,-39.35802009712944,-120.16783122832098
0.0,-39.751593275089505,-121.17114765240458
0.0,-39.7513890227808,-121.17117184573354
0.0,-39.74943998951276,-121.17166782894212
1.0,-39.25381379567643,-121.16355178426143
1.0,-39.496996068001415,-121.1621112734347
0.0,-39.75139459872264,-121.17157778157508
0.0,-39.733649221254524,-122.18404429850136
0.0,-39.71658735241746,-123.17144470514842
0.0,-39.658028357139656,-127.15965924584057
0.0,-39.64101047323192,-128.1568111614858
0.0,-39.6456278670353,-128.15395608281983
0.0,-39.637657377083144,-128.15444355236065
0.0,-39.64215667526269,-128.1557444585667
0.0,-39.64639336292905,-128.15440840195652
1.0,-39.186580821945604,-128.14797416225636
1.0,-39.248033633008546,-128.14948463085182
0.0,-39.64502585295426,-128.15523683183199
1.0,-39.229154881186076,-129.1480723075635
0.0,-39.612696239634005,-130.15027384128553
1.0,-39.211130758843865,-130.14549228354855
0.0,-39.59662314629908,-131.14902976315108
0.0,-39.598720874145116,-131.14786074104194
1.0,-39.10300836867886,-131.14044950280822
0.0,-39.56592526944341,-133.1487334749585
0.0,-39.5463901902808,-134.16134238004688
0.0,-39.549033622172715,-134.1500877768159
1.0,-39.224469413817665,-135.13707184783624
0.0,-39.53726856698193,-135.1371077489181
0.0,-39.53068865633241,-135.1401955543222
1.0,-39.11190310632671,-135.13438355336223
1.0,-39.10880137573592,-135.1326123038221
0.0,-39.53165118697212,-135.14028262821813
1.0,-39.12614184121255,-135.13559626181848
1.0,-38.932319538867304,-136.14382024717472
1.0,-39.08915661207907,-139.12747368362514
0.0,-39.45967953015284,-140.12633521542827
0.0,-39.45463426212904,-140.12816382757094
0.0,-39.445772423932354,-141.1263072035765
1.0,-39.02825594785538,-141.122153802596
1.0,-39.00505245363013,-141.12103323078867
1.0,-39.00301080812441,-141.1211784766802
1.0,-39.00020442952548,-141.1247209172271
1.0,-39.04134242954316,-141.11992538003494
0.0,-39.444685551175695,-141.12298481330572
1.0,-39.06881588913876,-141.12156131188522
0.0,-39.897278896631164,-111.20245746433284
0.0,-39.89643416902536,-111.20206889281675
0.0,-39.89498069458926,-111.20106905605746
1.0,-39.491469095597296,-111.19303009602945
0.0,-39.89429178523907,-111.20089905451988
0.0,-39.897781659021966,-111.20102462992358
0.0,-39.898627202377234,-111.20637281524333
1.0,-39.28698631358365,-114.18914650624544
1.0,-39.3698430542334,-114.19159281129586
1.0,-39.29095319372432,-114.18921035421732
0.0,-39.83786076149896,-115.19112048639923
0.0,-39.60074331239004,-117.20498752681084
1.0,-39.56481640611513,-118.1778835561376
0.0,-39.788533135022725,-118.18681233857643
0.0,-39.6662860885966,-118.18650588995561
0.0,-39.79425134040436,-118.18402160803353
1.0,-39.43108092450117,-118.17781217022718
0.0,-39.792068847860556,-118.1846579413023
1.0,-39.30420586931481,-121.1757761527839
1.0,-39.09865777645963,-121.17301499024182
1.0,-39.19031707135795,-121.17587291366053
1.0,-39.22220631713294,-121.17061550452394
1.0,-39.16536506439138,-121.17354147376786
0.0,-39.55466541211645,-125.16788382823903
0.0,-39.689518110915046,-125.17041354993947
1.0,-39.22666414992728,-125.16370924606358
1.0,-39.285971795107265,-125.16330548613081
0.0,-39.46976101712039,-125.16371462914528
1.0,-39.072380306590226,-126.15909944607199
1.0,-39.230821683563526,-127.16711810368213
0.0,-39.58444402336678,-132.1528968250664
0.0,-39.583388994652736,-132.1541488227926
0.0,-39.583687060663856,-132.15509835061252
1.0,-39.0888504763168,-132.14486447557533
1.0,-39.20054870784491,-132.14804853748217
0.0,-39.53169417381858,-132.15237472291793
1.0,-39.14626171012334,-133.14595218805843
0.0,-39.54949610667113,-133.15275858399227
0.0,-39.55340520846525,-134.1465908905212
0.0,-39.503634933058855,-137.14355980283193
1.0,-38.91359467930451,-138.14697837918578
1.0,-38.97737325988018,-138.14007434893716
1.0,-39.08480724925675,-138.13440406354044
1.0,-39.193553608054586,-138.13301577675838
0.0,-39.47417387458911,-139.1373222764026
0.0,-39.467472737467254,-139.13669476119668
1.0,-39.056203456542974,-139.13246006545222
1.0,-38.85902403490363,-140.15507199021314
1.0,-38.94529433901607,-140.15665059334535
1.0,-38.815659211289734,-140.16537224256928
1.0,-38.9597167625494,-140.13639344460378
1.0,-38.80824171169026,-140.130945006923
1.0,-38.9661212990574,-140.16044064257184
1.0,-38.83702283576642,-140.14177198040443
1.0,-38.94647613272163,-140.14397786818986
1.0,-38.93844647048506,-140.15857446629744
1.0,-39.06017777995056,-140.15309138356508
1.0,-39.01388234149447,-140.1646028945787
1.0,-38.78559633488212,-140.13385703252186
1.0,-38.804531803605244,-140.15813874688047
1.0,-38.811855277856075,-140.1730205572815
1.0,-38.90576374988502,-140.1515018614366
1.0,-38.9231336973194,-140.13957034726715
1.0,-38.94304525574425,-140.15170952060888
1.0,-38.92629659121761,-140.15520566313165
1.0,-39.09584985971912,-140.13724938836265
0.0,-39.44372832780871,-141.13372838872075
1.0,-39.09146566105819,-141.1291091124743
1.0,-39.09290488310974,-141.12896883500326
0.0,-39.4414872408205,-141.1346024367675
0.0,-39.444749578291734,-141.13291175540076
0.0,-39.88103098233948,-112.20415393607944
0.0,-39.879632632242924,-112.20571999969332
1.0,-39.52437625348513,-114.2001023113587
1.0,-39.50475126820806,-114.21562393552733
0.0,-39.82313449265041,-114.24001481444435
1.0,-39.45425699490482,-114.19755085277795
1.0,-39.60554656171545,-115.19241173823792
0.0,-39.83008393567188,-115.19709956377676
1.0,-39.45592165024336,-115.19470627310218
0.0,-39.83666099195347,-115.20100977162903
1.0,-39.43549396726219,-115.1920767561869
0.0,-39.835850693851796,-115.19786236754547
1.0,-39.310090385059084,-117.18915920659916
1.0,-39.50234853876472,-118.18617393793625
1.0,-39.41651563160163,-118.18479972806823
0.0,-39.733986165806456,-122.18613652544607
0.0,-39.73030264235919,-122.18297464847977
1.0,-39.36125935406963,-122.17571764412395
1.0,-39.351094706397056,-122.17776936030836
0.0,-39.72170800076691,-122.18428914152898
0.0,-39.73002768415662,-122.18361132936118
0.0,-39.72989390152688,-122.18109692944219
1.0,-39.20026868721282,-122.17218617266654
1.0,-39.374027814844716,-123.1749213630885
0.0,-39.70291175901622,-124.17748147265715
1.0,-39.282052532265126,-124.17300163358253
1.0,-39.29835714164234,-124.1743143452748
1.0,-39.30193067234767,-127.16425214875889
0.0,-39.65090277545681,-127.17259585194823
0.0,-39.641183724142266,-128.1679340360048
1.0,-39.17312745343912,-129.16175104376305
1.0,-39.33935914603883,-129.16161723605083
1.0,-39.323285094658935,-129.16117751434348
0.0,-39.587361805105985,-131.1655398269054
0.0,-39.575353003834664,-132.16337671862698
0.0,-39.57700266781845,-132.16294777310452
0.0,-39.55184168742241,-134.1566072125217
0.0,-39.51914479135619,-136.1539424600364
1.0,-39.25731004596315,-136.14464894030473
1.0,-39.18668179982891,-136.14621199594103
1.0,-39.076275806174266,-136.1443076575169
1.0,-39.165873428491075,-136.14739590339684
1.0,-39.17455155848413,-138.1598477340243
1.0,-39.233863294205015,-139.16257414809527
1.0,-39.19022761265765,-139.1618718204045
1.0,-39.221962653783,-139.1623826041796
1.0,-39.103676702881984,-140.13682014129697
1.0,-38.942121432939174,-141.17885072430482
1.0,-39.19645499191191,-141.15421845413073
1.0,-38.777578666290836,-141.13506056834314
1.0,-39.00779264279701,-141.15354770301082
1.0,-39.06719444484024,-141.13709636309068
1.0,-39.086678126364475,-141.16805631960003
1.0,-39.072852290849454,-141.1376961025988
1.0,-38.91126753577779,-141.1745884061194
0.0,-39.38850785083609,-141.14358796406162
1.0,-39.08615753466057,-141.1453201551794
1.0,-38.92184472795104,-141.1634614988322
1.0,-39.05798357324073,-141.13900343532862
1.0,-39.06209079308709,-141.1366679599152
1.0,-39.59879694200358,-112.22964258391926
0.0,-39.882969188127134,-112.2167290627932
1.0,-39.52042996961057,-112.20945669579143
1.0,-39.4607045411961,-113.20501177570551
0.0,-39.86646646941831,-113.21330547567192
1.0,-39.556740700346694,-113.20295383538115
0.0,-39.867084391055464,-113.2140396510789
1.0,-39.50859456909805,-113.20259942999692
1.0,-39.50604664178411,-113.2063289166246
1.0,-39.47438843134246,-113.20454382660803
0.0,-39.820012287201045,-116.20887265249655
1.0,-39.55527307425793,-116.1983719941521
0.0,-39.80883675192625,-117.19895024420434
1.0,-39.389442447420265,-117.21133465140466
1.0,-39.40948715615482,-118.19248799520048
0.0,-39.77922493099041,-119.19889850774585
1.0,-39.3984019511646,-120.19529171787929
1.0,-39.46082155263916,-120.19044899289693
0.0,-39.75465900717082,-120.19578454572263
1.0,-39.283022603603264,-120.18591562037179
1.0,-39.43305417857107,-123.17910476833299
0.0,-39.70120911538233,-124.18545466394323
1.0,-39.16599417651617,-127.17236081553634
1.0,-39.22891193279382,-127.17206470234265
1.0,-39.35490784465075,-127.1745945739294
1.0,-39.2284520602942,-127.17274276644952
1.0,-39.19693694271762,-127.17514114516914
1.0,-39.17526754918069,-127.17673653865273
0.0,-39.657873911937294,-127.17866214808406
0.0,-39.657873911937294,-127.17866214808406
1.0,-39.14533552082037,-134.1579430583991
1.0,-39.10746425753997,-134.1533333229985
1.0,-39.280233192353364,-134.15664920696608
0.0,-39.549223755472305,-134.16317244539425
0.0,-39.52359765879852,-135.16664678935717
0.0,-39.44551137842968,-140.18839312773926
1.0,-38.9348122004609,-141.14629943958312
1.0,-38.92025955744003,-141.14099576404382
0.0,-39.44284425279359,-141.14853068617984
1.0,-38.999672439379175,-141.14087923060796
1.0,-39.095042634404614,-141.1537557283516
0.0,-39.871564512666104,-112.2178308757813
0.0,-39.85049455490262,-113.21531970214079
0.0,-39.83453890879883,-115.21419549113084
1.0,-39.35050214513997,-116.2039937202425
0.0,-39.822577998550976,-116.21157239456367
1.0,-39.553199605866645,-117.20183480420414
1.0,-39.426600620534394,-117.20322976493836
1.0,-39.509052993453125,-117.20317057720932
0.0,-39.80083620790637,-117.20947915158783
0.0,-39.75712968035867,-120.20317683639377
1.0,-39.526989546740225,-120.19747744934389
1.0,-39.22840556409999,-124.18433709602995
0.0,-39.70217500957436,-124.1927153482738
0.0,-39.689560937032674,-124.19931990045977
1.0,-39.31650922920149,-125.22536478783957
1.0,-39.400660381675415,-126.18800997419596
1.0,-39.01871685444449,-127.17789587734669
1.0,-39.2502987726951,-127.18557600147092
0.0,-39.64553670923673,-127.22065118982827
1.0,-39.36466244437043,-129.17674118140226
1.0,-39.238332782914554,-130.17754033738635
0.0,-39.58590012509771,-131.17876693513765
1.0,-39.33643493041244,-131.1708939510715
0.0,-39.59247111454016,-131.17905635127363
1.0,-39.17027242638714,-131.1726904073265
0.0,-39.596378735314886,-131.17921296154717
1.0,-39.27687258900908,-134.16535847846055
1.0,-39.15725428914724,-135.2038341234772
1.0,-39.13207372411639,-137.15846682421898
1.0,-39.152009749382515,-137.15571223263623
0.0,-39.48544852007783,-138.16271615961102
1.0,-39.08755223302827,-138.15283820029978
1.0,-39.03473846915602,-138.1516378388433
0.0,-39.32659999474673,-138.16121766565794
1.0,-39.062046860860875,-138.15780706134086
0.0,-39.48041165312212,-138.1642064249063
1.0,-39.10692511500643,-138.1551724601245
1.0,-39.04541814469353,-138.15928019733684
1.0,-39.08596157185237,-138.15770506637085
1.0,-39.11320481191479,-139.1561597857504
1.0,-39.08352239857093,-140.15405209622065
1.0,-39.014959017453464,-141.15476965790342
1.0,-38.91708207285723,-141.15386688380698
1.0,-39.16426273224155,-141.1538592279697
1.0,-39.048405784443915,-141.15020391034116
1.0,-39.07616239371149,-141.15393639388614
1.0,-39.17856144837533,-141.14981855176788
1.0,-39.066599361742355,-141.14878164327578
0.0,-39.36362057535369,-141.16503403586367
0.0,-39.330818666283534,-141.1914835919685
0.0,-39.35171993493168,-141.164842491948
0.0,-39.27858385848581,-141.16560282505688
0.0,-39.350838790967714,-141.16859402635833
0.0,-39.34466731861431,-141.1609632615939
0.0,-39.44171089550803,-141.16224736731908
1.0,-39.03187062868712,-141.1589856780647
0.0,-39.44590651540122,-141.15941838166123
1.0,-39.075683228703994,-141.15389940773426
1.0,-39.05384495289865,-141.15235940686253
0.0,-39.88082339777077,-112.2316505191537
1.0,-39.41510341560632,-112.22574253386213
1.0,-39.50937348013612,-112.22482400263831
0.0,-39.83466327010661,-115.21856490889282
1.0,-39.461079146657106,-115.2143827660243
0.0,-39.8299315061234,-115.22742757086272
1.0,-39.45296148499666,-115.21924386337395
0.0,-39.83826911371758,-115.2282426807374
1.0,-39.413722891045246,-115.2155717429841
1.0,-39.36829618487275,-115.21425693574906
0.0,-39.83702282319033,-115.22874416301681
0.0,-39.8373064964001,-115.22813813380569
1.0,-39.55110190766312,-116.21171295811857
1.0,-39.41710895418332,-117.21567123835423
1.0,-39.495514705546704,-117.21085207953195
1.0,-39.39601421974739,-117.21005694553394
1.0,-39.54120789814422,-118.20914157277258
1.0,-39.33690541444373,-122.1996703935255
1.0,-39.305927639268106,-122.19653655574055
1.0,-39.41350472573999,-122.20187780841182
1.0,-39.351213367455614,-123.19728378222437
0.0,-39.71140112397061,-123.20684520211135
0.0,-39.68467690336745,-125.19710649474737
0.0,-39.681528047593595,-125.19915167785285
1.0,-39.22199464425773,-127.1909307549857
1.0,-39.202365095064096,-129.18463407541023
1.0,-39.22342608192455,-129.18173062642524
0.0,-39.61935424925398,-129.1907084426528
1.0,-39.17105305453098,-130.18626030690913
1.0,-39.30882869074969,-132.1765198985493
0.0,-39.557434178987066,-133.184939564827
1.0,-39.21193759658887,-136.16898207819827
1.0,-39.13098347413491,-136.16838528596844
1.0,-39.136402378412015,-136.16887215078233
0.0,-39.38748470919279,-136.17450215787352
1.0,-39.23338383128479,-136.16802897570858
1.0,-39.13572809508252,-136.17035819444112
1.0,-39.20408495566054,-136.165689185101
0.0,-39.51705549499574,-136.17118924554978
0.0,-39.508352445486,-136.17679325383344
1.0,-39.13230437237428,-137.164810755681
1.0,-39.16906964018705,-139.15916433474388
1.0,-39.045134862417946,-139.16690049744392
0.0,-39.43317517529214,-140.17061991805562
1.0,-39.05407442850612,-141.1618834476639
1.0,-38.90245952256951,-141.19071018351437
0.0,-39.437320154752214,-141.16672327460148
1.0,-39.191876553968314,-141.1799855028634
0.0,-39.43599428665986,-141.16604463262325
1.0,-38.7537039687845,-141.15873914343285
1.0,-38.97218758556583,-141.1656823344165
1.0,-38.75286191631206,-141.19411384953816
1.0,-38.90122569531063,-141.16160144367365
1.0,-38.80134215735846,-141.1572369851537
0.0,-39.8873035680383,-111.24070577424774
1.0,-39.541559991241314,-111.23598287383322
1.0,-39.46625111353255,-112.22899441826436
1.0,-39.56349505507137,-112.2301195010628
0.0,-39.87723213382986,-112.2345277056854
1.0,-39.626315964669544,-112.22816121289054
1.0,-39.48832377029882,-112.22567639658205
0.0,-39.835787096223434,-112.23543935249465
1.0,-39.45927986911941,-112.26230157515793
1.0,-39.48440459821219,-112.27400311419214
0.0,-39.87802333541556,-112.23401940328112
0.0,-39.834211037003875,-115.22890597932872
1.0,-39.35584320451849,-116.22559748004647
1.0,-39.36235240671766,-119.21320556041601
1.0,-39.37017325547367,-119.2209871621804
1.0,-39.472738119885086,-119.2144338762154
0.0,-39.771381599259925,-119.2201199353823
1.0,-39.37169133517734,-119.21220693822397
1.0,-39.17238369963151,-119.21547042233746
0.0,-39.72186226508999,-122.2131410300707
1.0,-39.31943929046589,-126.19881815470315
0.0,-39.667866791210024,-126.2013336634214
1.0,-39.31489638387848,-126.1995842072864
0.0,-39.667106880580164,-126.2057950310041
1.0,-39.41343022473545,-126.19628713773515
1.0,-39.12956111133564,-127.20135978661162
1.0,-39.2806665718789,-127.20125026053611
0.0,-39.64729321460871,-127.20903417462604
0.0,-39.650082792870826,-127.2044901739585
1.0,-39.18615970123438,-127.19954281393169
1.0,-39.07636536371082,-128.18968927337414
0.0,-39.62169054695463,-129.20104855434684
1.0,-39.30156034655806,-129.1897430751045
1.0,-39.20419683943978,-129.1926134469263
0.0,-39.56186031896712,-133.18834409271568
0.0,-39.55983023731846,-133.19129052929705
